crime_id,date,year,area,latitude,longitude,crime_type,crime_category,gender_victim,age_victim,no_of_cctv,response_time_min,crime_reported,weather_condition,day_of_week,is_festival_day,crime_outcome,crime_date_parsed
a3637697-e45c-4c35-954d-21f0feeedee3,2017-03-24,2017,Mohanpur,30.256129,78.170713,Fraud,Violent,Male,24,3,3.36,0,Cloudy,Friday,0,Solved,2017-03-24
f3dd2cdf-d9df-4dfa-a491-b4863dfe14d2,2017-03-25,2017,Malsi,30.386896,78.111545,Harassment,Non-Violent,Female,22,6,42.98,0,Cloudy,Saturday,0,Unsolved,2017-03-25
9be80a23-07ed-4366-9e50-5161dfe4dca2,2017-03-26,2017,Mohanpur,30.449763,78.148182,Cyber Crime,Violent,Unknown,22,10,43.15,0,Clear,Sunday,0,Under Investigation,2017-03-26
bb4ec39f-9e99-4e5b-ab3f-38cf20a1c56d,2017-03-26,2017,Gulab Bagh,30.270737,77.907253,Human Trafficking,Violent,Unknown,28,6,37.52,0,Clear,Sunday,0,Under Investigation,2017-03-26
51b431c9-c29c-49c4-b1d9-796ed9a7b834,2017-03-26,2017,Subhash Road,30.396857,78.092238,Harassment,Violent,Unknown,60,0,5.19,0,Foggy,Sunday,0,Under Investigation,2017-03-26
b8b8b3ed-9275-4e46-abb4-5dd8572e8060,2017-03-26,2017,Saharanpur Road,30.282034,78.122483,Drug Possession,Property,Female,44,2,7.52,1,Foggy,Sunday,0,Under Investigation,2017-03-26
89bd512f-eb61-40b8-a299-2482f96d4fe0,2017-03-26,2017,Rajpur Road,30.355722,77.950099,Burglary,White-Collar,Other,72,10,12.76,0,Rainy,Sunday,0,Unsolved,2017-03-26
90513642-2300-49ac-8663-b9ddc4ba3873,2017-03-27,2017,Mohanpur,30.27594,77.975513,Burglary,Property,Male,58,7,37.87,0,Foggy,Monday,0,Solved,2017-03-27
a58d1a5b-3f31-4738-8a70-e3a6e142f08c,2017-03-27,2017,Saharanpur Road,30.33224,77.963074,Harassment,Non-Violent,Other,15,6,22.17,1,Clear,Monday,1,Solved,2017-03-27
04ca6e79-67e8-40e0-82ad-f036f0bb8a38,2017-03-28,2017,Mohkampur,30.445666,77.939211,Fraud,Violent,Other,70,6,25.26,1,Stormy,Tuesday,0,Under Investigation,2017-03-28
3b61a378-2b59-471a-b57a-ae1a882fdbab,2017-03-28,2017,Industrial Area,30.272676,78.182231,Illegal Possession,White-Collar,Female,30,7,10.44,1,Rainy,Tuesday,0,Solved,2017-03-28
23a44c48-0938-4652-91aa-bf0534357e56,2017-03-28,2017,Shivaji Colony,30.36784,78.04813,Assault,Violent,Unknown,67,6,20.64,0,Cloudy,Tuesday,0,Unsolved,2017-03-28
7ce50c66-584d-4a3a-b760-5efdaa701e44,2017-03-29,2017,Mohanpur,30.388609,78.184437,Fraud,Non-Violent,Other,52,6,39.07,1,Stormy,Wednesday,0,Under Investigation,2017-03-29
eef04ffe-6646-4fa7-968d-652a39c0a474,2017-03-29,2017,CID Colony,30.420216,78.162658,Assault,Non-Violent,Unknown,74,2,7.75,0,Foggy,Wednesday,0,Under Investigation,2017-03-29
c32d7832-8c09-44df-8085-3382c1f0b4e4,2017-04-01,2017,Prem Nagar,30.383266,78.034455,Robbery,Property,Unknown,22,1,42.05,0,Rainy,Saturday,1,Solved,2017-04-01
866af507-94c5-468d-8381-b6379642e9b1,2017-04-03,2017,Prem Nagar,30.387902,78.12332,Cyber Crime,Violent,Female,75,6,47.24,1,Clear,Monday,0,Under Investigation,2017-04-03
cc0c6f74-b206-4284-80d5-ba263171dc78,2017-04-03,2017,Prem Nagar,30.300953,77.962664,Harassment,Non-Violent,Other,43,8,41.04,1,Rainy,Monday,0,Unsolved,2017-04-03
c2bde28d-fd62-4668-91ca-b9edd0ea923a,2017-04-04,2017,Majra,30.296039,78.174138,Harassment,Violent,Unknown,55,8,43.46,1,Stormy,Tuesday,0,Under Investigation,2017-04-04
15d57af1-acb8-49c8-a93f-6231a8e6a4bb,2017-04-04,2017,Saharanpur Road,30.264687,78.137833,Fraud,Property,Female,24,4,30.72,0,Stormy,Tuesday,0,Unsolved,2017-04-04
384e4501-5b44-4209-966a-b966da22dce8,2017-04-04,2017,Kudkan,30.312946,78.011442,Cyber Crime,White-Collar,Male,67,3,34.1,0,Rainy,Tuesday,0,Unsolved,2017-04-04
5ccbecb2-3cf2-44ad-aba2-3ffa8d77e062,2017-04-05,2017,Subhash Road,30.424481,77.904643,Drug Trafficking,Violent,Male,65,9,15.67,0,Clear,Wednesday,0,Unsolved,2017-04-05
bd58a6f9-67c2-4e2f-817e-44a8ee24863a,2017-04-06,2017,Majra,30.330143,78.199114,Robbery,Property,Female,27,0,42.09,0,Cloudy,Thursday,0,Unsolved,2017-04-06
c8ca8f72-6610-45da-95f4-21eb18276278,2017-04-06,2017,Mohanpur,30.402508,77.908158,Cyber Crime,Violent,Female,39,7,21.79,0,Foggy,Thursday,1,Solved,2017-04-06
e74a54a3-6fc2-4b6d-80c3-31b629a802a3,2017-04-06,2017,Gulab Bagh,30.343448,78.018491,Harassment,Violent,Female,31,5,27.9,1,Rainy,Thursday,0,Solved,2017-04-06
0c4d6df5-cf2f-485b-abea-6969e362d328,2017-04-07,2017,Majra,30.440727,78.144161,Murder,Non-Violent,Female,56,3,49.01,0,Stormy,Friday,0,Solved,2017-04-07
bd04f77f-8291-4b05-8476-51cd25907aea,2017-04-08,2017,Majra,30.329163,78.078466,Assault,Property,Other,47,4,17.09,1,Rainy,Saturday,0,Unsolved,2017-04-08
963b379f-3096-47fb-8ac9-14a9c7d11fec,2017-04-08,2017,Malsi,30.286278,78.19733,Domestic Violence,Property,Male,22,6,9.17,0,Foggy,Saturday,0,Solved,2017-04-08
da2c9c84-c2e1-43cd-a5c8-909cc798e6bc,2017-04-10,2017,Kudkan,30.340643,78.197881,Robbery,Violent,Male,23,4,46.97,1,Cloudy,Monday,0,Under Investigation,2017-04-10
9e38862d-2191-407d-a99b-57b67ca164e7,2017-04-10,2017,Rajpur Road,30.325162,77.92148,Cyber Crime,Non-Violent,Female,31,9,55.96,1,Stormy,Monday,1,Unsolved,2017-04-10
d083d45e-493b-400a-8102-efc2c3b7bdc9,2017-04-11,2017,Kudkan,30.397407,78.076445,Arson,White-Collar,Male,29,3,55.43,0,Clear,Tuesday,0,Unsolved,2017-04-11
0e0a372f-90f8-43a3-bed4-09cdaac5b065,2017-04-12,2017,Majra,30.419769,78.053862,Harassment,Violent,Male,20,7,35.25,0,Foggy,Wednesday,0,Under Investigation,2017-04-12
5997492b-e612-4c80-a543-0a00a59ace7e,2017-04-12,2017,Mohkampur,30.426025,78.110576,Attempt to Murder,Non-Violent,Unknown,40,1,46.91,1,Clear,Wednesday,0,Unsolved,2017-04-12
db6d94bc-49ca-4264-9a17-05eb92224a7b,2017-04-12,2017,Kudkan,30.370721,78.028328,Harassment,Property,Other,55,10,28.13,0,Cloudy,Wednesday,0,Under Investigation,2017-04-12
6b67b1d9-271b-41f3-9cba-c8d72d452955,2017-04-13,2017,Gulab Bagh,30.295275,77.953281,Burglary,Non-Violent,Unknown,66,4,16.58,1,Foggy,Thursday,0,Unsolved,2017-04-13
17ed40b4-2bad-4174-8837-6b90f3d7d63c,2017-04-13,2017,Gulab Bagh,30.385389,77.994579,Murder,Violent,Other,74,9,36.93,0,Rainy,Thursday,0,Solved,2017-04-13
c178dfa4-3b36-407e-8e1c-c24733bf1f34,2017-04-14,2017,Subhash Road,30.361255,78.18083,Fraud,Violent,Female,50,0,41.61,1,Stormy,Friday,0,Under Investigation,2017-04-14
54241667-4555-4bc6-803f-de5f29d05576,2017-04-15,2017,Mohanpur,30.360458,78.143043,Attempt to Murder,White-Collar,Other,50,0,51.85,1,Stormy,Saturday,0,Unsolved,2017-04-15
8ef74f39-3a70-4cfb-a994-4939eaec2592,2017-04-15,2017,Rajpur Road,30.300233,78.130375,Human Trafficking,Property,Male,45,10,18.46,1,Rainy,Saturday,0,Solved,2017-04-15
d221352e-5e11-4c2f-af30-9b349f35351b,2017-04-16,2017,Majra,30.449287,77.986858,Cyber Crime,Non-Violent,Unknown,32,10,37.36,0,Clear,Sunday,0,Solved,2017-04-16
99b9886f-8b75-49fd-a3bc-5de1f98870f2,2017-04-16,2017,Mohanpur,30.296352,78.062209,Attempt to Murder,Non-Violent,Other,17,4,16.78,0,Cloudy,Sunday,0,Under Investigation,2017-04-16
46c7b3d7-6ba7-41b4-9d1f-bb302072f5c8,2017-04-16,2017,Gulab Bagh,30.36272,78.045765,Harassment,Violent,Other,73,6,59.67,1,Rainy,Sunday,0,Unsolved,2017-04-16
629c9b96-9b20-4b5e-8c7f-034ab7b331d6,2017-04-16,2017,Prem Nagar,30.324863,77.944421,Burglary,Property,Other,42,0,57.9,0,Rainy,Sunday,0,Unsolved,2017-04-16
fe7d60d4-537c-44e6-80bc-da67bffee07a,2017-04-17,2017,Majra,30.405304,77.931375,Drug Trafficking,Property,Female,69,6,24.49,1,Cloudy,Monday,0,Unsolved,2017-04-17
d8bb8236-44cb-4271-8a70-b7a5f32732e9,2017-04-17,2017,Gulab Bagh,30.331297,78.037891,Domestic Violence,White-Collar,Other,36,9,46.6,1,Clear,Monday,0,Solved,2017-04-17
4f195e08-8d64-4381-952c-9723b67c7467,2017-04-17,2017,Subhash Road,30.280881,78.041692,Forgery,Property,Other,42,2,58.26,1,Foggy,Monday,0,Unsolved,2017-04-17
86b9374a-bf37-4b52-8b2c-08ebbc99346d,2017-04-17,2017,Saharanpur Road,30.342116,78.101176,Drug Possession,Violent,Unknown,11,4,56.12,0,Foggy,Monday,0,Under Investigation,2017-04-17
3df68568-45c8-4624-a9e3-2d7db751db2d,2017-04-18,2017,Mohanpur,30.323047,78.055984,Robbery,Violent,Male,12,5,33.98,0,Cloudy,Tuesday,0,Solved,2017-04-18
e3f5e5b0-6a16-4831-9d07-eec5cf851143,2017-04-18,2017,Mohanpur,30.376688,78.174473,Fraud,Property,Male,30,1,44.17,1,Rainy,Tuesday,0,Unsolved,2017-04-18
171e1f67-8648-4c71-afe7-9e87cecd110c,2017-04-18,2017,Saharanpur Road,30.351726,78.071576,Fraud,Violent,Female,30,10,21.77,0,Foggy,Tuesday,0,Under Investigation,2017-04-18
3d39a495-0727-40a1-a96f-9dbb288f0c4a,2017-04-18,2017,Saharanpur Road,30.265641,78.162425,Harassment,Non-Violent,Other,69,4,59.72,1,Rainy,Tuesday,0,Under Investigation,2017-04-18
61e29201-9e33-485f-9977-9530a44b8938,2017-04-19,2017,Gulab Bagh,30.339291,78.086198,Harassment,Violent,Male,69,0,7.51,1,Cloudy,Wednesday,0,Unsolved,2017-04-19
27fa8cd0-55e5-48c9-844a-c648928a51ad,2017-04-19,2017,Saharanpur Road,30.418746,78.040664,Cyber Crime,Violent,Unknown,74,0,53.77,1,Stormy,Wednesday,0,Solved,2017-04-19
f904aa55-6dc3-4ec0-8d1c-07f799d8d06e,2017-04-20,2017,Subhash Road,30.429467,77.918026,Drug Trafficking,Violent,Male,74,6,8.61,1,Cloudy,Thursday,0,Unsolved,2017-04-20
44504d74-9f67-4851-95ea-d89158604491,2017-04-20,2017,Shivaji Colony,30.359214,77.90819,Drug Trafficking,Property,Male,55,8,25.57,1,Clear,Thursday,0,Solved,2017-04-20
597c6974-9733-4f7e-8b53-a06cbf867645,2017-04-21,2017,Majra,30.360572,78.045389,Cyber Crime,Violent,Male,70,8,24.79,0,Clear,Friday,0,Unsolved,2017-04-21
8f6e7af0-ee8e-4be7-8eb6-4003e0759511,2017-04-21,2017,Industrial Area,30.319103,77.901138,Pickpocketing,Violent,Female,42,4,10.3,1,Foggy,Friday,0,Solved,2017-04-21
1d22178a-1f4b-45dc-8f32-41347c2c9a8f,2017-04-21,2017,Rajpur Road,30.311865,77.90876,Harassment,Non-Violent,Male,19,1,31.98,1,Cloudy,Friday,0,Unsolved,2017-04-21
576e895a-03b6-490d-a465-5357ed517caa,2017-04-22,2017,Mohanpur,30.270696,77.969033,Harassment,Property,Male,64,1,47.69,0,Foggy,Saturday,0,Under Investigation,2017-04-22
a23af67d-fdac-4bc3-91a7-cfc0e8b8bbc6,2017-04-22,2017,Subhash Road,30.306005,78.056433,Illegal Possession,Violent,Male,60,5,54.11,1,Cloudy,Saturday,0,Under Investigation,2017-04-22
5a1b5220-92f6-43d8-8a43-8b5720681d32,2017-04-23,2017,Mohkampur,30.418174,77.989151,Pickpocketing,Violent,Unknown,64,6,35.08,0,Rainy,Sunday,0,Unsolved,2017-04-23
b628098b-8384-46d6-a6ca-202cca1efd34,2017-04-24,2017,Mohanpur,30.345876,78.015307,Robbery,Non-Violent,Other,42,5,18.9,0,Stormy,Monday,0,Under Investigation,2017-04-24
04292bb0-1956-4ea6-bf47-cd216c4f0cb7,2017-04-24,2017,Saharanpur Road,30.331882,77.938475,Robbery,Violent,Unknown,31,9,58.3,0,Clear,Monday,0,Under Investigation,2017-04-24
22b19f21-c813-40e6-a52d-6ac078f25a1a,2017-04-24,2017,Saharanpur Road,30.357976,78.121635,Kidnapping,Non-Violent,Male,21,2,53.81,1,Foggy,Monday,0,Solved,2017-04-24
eac3662b-d08a-4ed7-acc5-0ddb79012fe1,2017-04-24,2017,Kudkan,30.422273,78.079184,Domestic Violence,Non-Violent,Male,33,1,55.58,1,Stormy,Monday,0,Under Investigation,2017-04-24
29513fc8-29ca-428e-adc5-38becad85ed4,2017-04-25,2017,Malsi,30.392347,78.034292,Assault,Non-Violent,Other,26,5,10.15,0,Cloudy,Tuesday,1,Unsolved,2017-04-25
16cc170a-dc24-48fe-b26e-6919a9c8049b,2017-04-27,2017,Gulab Bagh,30.393995,78.102821,Harassment,Non-Violent,Unknown,29,3,29.57,1,Foggy,Thursday,0,Unsolved,2017-04-27
52b37147-9c6c-4cf5-8f04-c997492264c5,2017-04-28,2017,Gulab Bagh,30.408682,78.100615,Harassment,Non-Violent,Unknown,27,9,54.2,0,Stormy,Friday,0,Unsolved,2017-04-28
fba3cfde-4a77-40bf-bf58-a5f3b4e41434,2017-04-29,2017,Mohanpur,30.449531,78.05092,Assault,Violent,Unknown,33,3,14.68,0,Rainy,Saturday,0,Unsolved,2017-04-29
7af6d657-16b2-4d01-ad55-f1c52ce4d318,2017-05-01,2017,Gulab Bagh,30.419708,78.040311,Fraud,White-Collar,Male,55,6,38.01,1,Stormy,Monday,0,Unsolved,2017-05-01
981b4820-5477-453f-87c1-b9bfd5cd9e22,2017-05-02,2017,Saharanpur Road,30.442647,78.021234,Assault,Non-Violent,Other,46,6,5.22,0,Clear,Tuesday,0,Solved,2017-05-02
c09e6a68-9d45-43ad-9f12-66c5470ed651,2017-05-03,2017,Mohkampur,30.313118,77.982561,Kidnapping,Non-Violent,Unknown,72,2,55.66,0,Stormy,Wednesday,0,Solved,2017-05-03
f2270299-b017-44da-9207-5d65b6af15fb,2017-05-04,2017,Mohanpur,30.400296,77.979652,Assault,Property,Male,74,9,14.3,1,Rainy,Thursday,0,Unsolved,2017-05-04
af6b008d-44a2-49b7-8bf7-78b458a58a00,2017-05-04,2017,Rajpur Road,30.27379,78.135038,Drug Trafficking,White-Collar,Unknown,69,9,35.09,0,Stormy,Thursday,0,Under Investigation,2017-05-04
0cd8241e-399f-40cc-a37f-cb3d1b0f52d5,2017-05-05,2017,Mohanpur,30.351801,78.042133,Assault,Violent,Female,35,7,56.57,1,Clear,Friday,1,Unsolved,2017-05-05
b0cf0c53-9831-4974-8d6c-e271d92dcfb2,2017-05-05,2017,Malsi,30.26206,77.995601,Cyber Crime,Violent,Other,43,7,16.45,0,Clear,Friday,0,Unsolved,2017-05-05
9ebfd3ef-9497-456e-a18c-ce9576865111,2017-05-06,2017,Mohanpur,30.444081,78.117016,Burglary,White-Collar,Female,62,1,50.01,1,Foggy,Saturday,0,Under Investigation,2017-05-06
570a7d63-e8bd-4b85-88d0-d11e49e97fa2,2017-05-06,2017,Prem Nagar,30.266483,78.03452,Cyber Crime,Non-Violent,Female,28,8,20.24,1,Rainy,Saturday,0,Solved,2017-05-06
b127268c-875d-4012-b3d3-64f441149f41,2017-05-06,2017,Rajpur Road,30.400978,78.062574,Harassment,Violent,Unknown,72,9,28.89,0,Stormy,Saturday,0,Under Investigation,2017-05-06
baf15eec-1286-4dbf-965e-560f727c2bda,2017-05-08,2017,Gulab Bagh,30.316676,78.159444,Arson,Non-Violent,Female,36,1,56.43,1,Clear,Monday,1,Solved,2017-05-08
f2fab050-ff73-428e-bfa3-2b684800fe40,2017-05-09,2017,Gulab Bagh,30.347172,78.002742,Cyber Crime,Non-Violent,Male,17,1,8.39,0,Clear,Tuesday,0,Solved,2017-05-09
2dfacd74-5d89-4456-ba72-569a9d491279,2017-05-09,2017,Subhash Road,30.387686,77.974166,Stalking,White-Collar,Unknown,32,2,7.07,0,Stormy,Tuesday,0,Unsolved,2017-05-09
f1132a41-af5b-4133-be18-562792249c04,2017-05-09,2017,Prem Nagar,30.447518,77.919593,Harassment,White-Collar,Other,75,0,34.97,1,Rainy,Tuesday,1,Under Investigation,2017-05-09
582a117a-6f62-4f83-a98f-7956e210eeb2,2017-05-10,2017,Prem Nagar,30.25993,78.158649,Fraud,Violent,Unknown,23,6,35.56,0,Clear,Wednesday,0,Solved,2017-05-10
a393b21c-8987-4bbc-a5a7-5d1d5cd204c0,2017-05-10,2017,Malsi,30.435284,77.988114,Burglary,Violent,Unknown,23,10,58.73,1,Foggy,Wednesday,0,Solved,2017-05-10
61d318e4-4e94-423a-aea8-9ad1908ab971,2017-05-10,2017,Kudkan,30.341829,78.143311,Assault,Non-Violent,Female,12,10,32.21,1,Stormy,Wednesday,0,Under Investigation,2017-05-10
805fe254-7c52-4cfb-b30a-58035817670d,2017-05-11,2017,Subhash Road,30.278138,78.000904,Cyber Crime,Non-Violent,Male,69,8,43.86,0,Rainy,Thursday,0,Unsolved,2017-05-11
e02459fa-97ec-4511-bc02-f4446b583a8b,2017-05-12,2017,Mohanpur,30.446761,78.169047,Attempt to Murder,Violent,Female,39,3,42.41,0,Rainy,Friday,0,Unsolved,2017-05-12
9de07bc6-2c01-48ff-bdd3-8d7eac268917,2017-05-12,2017,Industrial Area,30.396449,77.98239,Stalking,Non-Violent,Male,65,5,50.72,1,Rainy,Friday,0,Solved,2017-05-12
61f34357-fe26-4c84-83d6-2730df5a04f2,2017-05-13,2017,Mohanpur,30.445205,78.141953,Cyber Crime,White-Collar,Female,12,7,48.82,1,Foggy,Saturday,1,Solved,2017-05-13
e9e7c78d-1769-4f1d-9904-f5a153115ef4,2017-05-13,2017,Saharanpur Road,30.254297,78.025923,Cyber Crime,Property,Male,64,0,12.89,0,Rainy,Saturday,0,Solved,2017-05-13
2bcee655-8473-43c5-830b-93dc2d95d468,2017-05-14,2017,Subhash Road,30.376916,78.105538,Harassment,Violent,Other,30,7,16.7,1,Stormy,Sunday,0,Unsolved,2017-05-14
465e0e59-062e-4c8d-8ed2-3b73217982b3,2017-05-15,2017,Majra,30.331739,78.02196,Fraud,Violent,Male,29,3,26.02,1,Clear,Monday,0,Under Investigation,2017-05-15
d052b4a4-5e9e-4fce-a109-3f05e3ccc541,2017-05-15,2017,Gulab Bagh,30.319345,78.114234,Domestic Violence,Property,Other,72,8,21.65,1,Clear,Monday,0,Solved,2017-05-15
c2e2aeb7-f082-45f8-baab-2778045cef35,2017-05-16,2017,Mohkampur,30.425182,77.906448,Drug Trafficking,Violent,Unknown,68,9,15.35,1,Cloudy,Tuesday,0,Unsolved,2017-05-16
4f9aac7a-9e42-4dc8-b161-cb9a573168d3,2017-05-17,2017,Mohkampur,30.427927,78.139617,Robbery,Violent,Male,13,4,22.32,1,Stormy,Wednesday,0,Solved,2017-05-17
8540b7fb-3ff7-407e-83a4-7a26abd870e1,2017-05-18,2017,Saharanpur Road,30.429922,78.045959,Stalking,Violent,Female,54,2,28.73,0,Cloudy,Thursday,0,Under Investigation,2017-05-18
04b6c4cb-28c4-41e8-9915-89aa719d8813,2017-05-19,2017,Subhash Road,30.36835,78.062477,Attempt to Murder,Non-Violent,Other,69,2,38.04,0,Cloudy,Friday,0,Unsolved,2017-05-19
043bd3bd-d009-4f1b-8ee8-5487222f6d53,2017-05-19,2017,Subhash Road,30.418349,78.03889,Domestic Violence,Property,Unknown,66,6,3.7,0,Clear,Friday,0,Under Investigation,2017-05-19
a544aa05-66a7-4536-8c9b-260c6d8f0182,2017-05-19,2017,Saharanpur Road,30.272553,77.946299,Illegal Possession,White-Collar,Male,44,9,49.04,1,Stormy,Friday,0,Unsolved,2017-05-19
a3fdbe6b-ac41-4c6a-90a3-70da5d03fa5c,2017-05-19,2017,Mohkampur,30.321278,78.179592,Harassment,Violent,Other,33,1,56.71,0,Clear,Friday,0,Under Investigation,2017-05-19
bfeaff70-7882-45cb-b186-831066d760c9,2017-05-20,2017,Majra,30.430198,78.121508,Cyber Crime,Property,Other,58,2,15.76,0,Rainy,Saturday,0,Unsolved,2017-05-20
9bfc4815-adeb-4977-859c-c29fcc04fd0d,2017-05-20,2017,Gulab Bagh,30.293689,78.079586,Burglary,White-Collar,Male,30,4,40.12,1,Rainy,Saturday,0,Solved,2017-05-20
7f9c8209-abd0-4a0f-b3dc-9dd4f59eeceb,2017-05-20,2017,Saharanpur Road,30.325668,78.087344,Attempt to Murder,Non-Violent,Female,44,7,52.77,0,Foggy,Saturday,0,Under Investigation,2017-05-20
0f58208d-5d76-4604-8cf7-d2a85c61e93c,2017-05-21,2017,Mohanpur,30.256272,77.902119,Assault,Violent,Male,71,9,30.77,0,Cloudy,Sunday,0,Under Investigation,2017-05-21
bd728084-b790-4bfb-9304-e5a79f6d0e9d,2017-05-21,2017,Gulab Bagh,30.293232,78.197005,Harassment,Violent,Male,14,5,44.63,0,Rainy,Sunday,0,Solved,2017-05-21
ff170a72-0a0d-4812-a6d3-de32c16c711b,2017-05-22,2017,Majra,30.365116,77.952637,Burglary,Property,Unknown,24,8,19.31,0,Rainy,Monday,0,Unsolved,2017-05-22
f37f3544-7066-4a44-8141-7b181dee665b,2017-05-22,2017,Gulab Bagh,30.29438,77.985701,Harassment,Property,Male,68,5,2.71,0,Foggy,Monday,0,Solved,2017-05-22
c3267f34-557a-4d19-a89a-0a05774c5e4e,2017-05-22,2017,Subhash Road,30.312762,78.160406,Assault,Property,Male,32,0,31.39,0,Clear,Monday,0,Solved,2017-05-22
13049ed3-3235-4670-ba01-cac8b5853bc4,2017-05-22,2017,Mohkampur,30.384201,78.039349,Kidnapping,Property,Male,68,9,15.94,0,Clear,Monday,0,Under Investigation,2017-05-22
4e886367-2bd1-47a2-ae99-78433081f11a,2017-05-22,2017,Malsi,30.362146,78.180175,Harassment,Property,Other,38,10,3.63,1,Cloudy,Monday,0,Under Investigation,2017-05-22
ef2eb6ce-80f5-4488-b5d5-045745704d4c,2017-05-23,2017,Majra,30.367791,78.03564,Murder,Non-Violent,Male,75,0,59.1,1,Rainy,Tuesday,0,Under Investigation,2017-05-23
3b9d1233-d530-4106-892c-5876b87fcb1d,2017-05-23,2017,Mohkampur,30.315383,78.007407,Fraud,Non-Violent,Unknown,28,10,42.37,0,Stormy,Tuesday,0,Unsolved,2017-05-23
b6ba1c26-18d7-4616-8217-66f451ac05c5,2017-05-23,2017,Shivaji Colony,30.321171,78.040109,Burglary,Violent,Unknown,36,0,18.48,1,Foggy,Tuesday,0,Unsolved,2017-05-23
7dbb0a81-682e-4d2e-aa6f-615f382e056c,2017-05-25,2017,Subhash Road,30.384043,78.18058,Kidnapping,Violent,Male,51,0,48.22,1,Stormy,Thursday,0,Unsolved,2017-05-25
bcd8a1b3-8839-447a-bea8-5a2cb80dd70e,2017-05-26,2017,Mohanpur,30.413735,78.034978,Pickpocketing,White-Collar,Other,16,1,7.14,1,Rainy,Friday,0,Under Investigation,2017-05-26
66c87640-c894-4223-aaaa-c3616470c158,2017-05-26,2017,Mohanpur,30.294172,78.07123,Assault,Property,Other,42,5,44.7,1,Foggy,Friday,0,Unsolved,2017-05-26
42f21c06-0540-44e0-a48d-15a8ad9116d2,2017-05-26,2017,Saharanpur Road,30.437406,78.151662,Drug Trafficking,Non-Violent,Female,39,9,15.44,1,Clear,Friday,1,Unsolved,2017-05-26
2d26467c-843a-42b5-bda8-40f0e17734f1,2017-05-27,2017,Majra,30.327909,78.074408,Harassment,Property,Unknown,46,4,35.22,0,Cloudy,Saturday,0,Under Investigation,2017-05-27
62905a29-068d-4802-917d-6023f2d701b3,2017-05-27,2017,Majra,30.299797,78.126296,Stalking,Violent,Unknown,39,9,24.7,1,Rainy,Saturday,0,Under Investigation,2017-05-27
98f31b88-3d13-4822-a628-bf08c5badc0c,2017-05-27,2017,Subhash Road,30.250502,78.039723,Attempt to Murder,Non-Violent,Unknown,54,0,29.87,0,Stormy,Saturday,0,Under Investigation,2017-05-27
c192cf74-c291-4979-a263-58c7b2c71083,2017-05-27,2017,Industrial Area,30.382189,78.197026,Kidnapping,Violent,Unknown,58,9,43.69,0,Stormy,Saturday,0,Solved,2017-05-27
324d7293-5398-499e-a356-fa0cc2c57a58,2017-05-28,2017,Mohkampur,30.369833,78.054632,Attempt to Murder,Property,Other,61,6,36.1,0,Foggy,Sunday,1,Solved,2017-05-28
2781f888-45be-4b24-9b01-9482157f0e38,2017-05-30,2017,Saharanpur Road,30.394431,78.120346,Robbery,Non-Violent,Other,72,4,40.0,1,Stormy,Tuesday,0,Under Investigation,2017-05-30
b0b5e0ca-4782-408e-94af-9a9ad3a31b91,2017-05-31,2017,Majra,30.287384,77.953849,Harassment,White-Collar,Male,30,9,43.22,0,Rainy,Wednesday,0,Solved,2017-05-31
2dc149a1-2ae3-426c-8547-a7731aba9dc8,2017-05-31,2017,Mohanpur,30.269315,78.086232,Drug Possession,Property,Female,44,9,40.1,1,Cloudy,Wednesday,0,Solved,2017-05-31
9e55d01c-e7fb-4565-8873-4503407f06b2,2017-05-31,2017,Mohanpur,30.294214,78.18484,Fraud,Property,Unknown,56,7,21.94,1,Clear,Wednesday,0,Solved,2017-05-31
f0b89445-3362-4d70-9b1f-074139fcfe8e,2017-05-31,2017,Mohkampur,30.275418,78.139119,Robbery,Non-Violent,Unknown,16,10,13.14,0,Foggy,Wednesday,0,Unsolved,2017-05-31
0dd63240-b4c4-406b-8cee-ddb9b24c9079,2017-06-01,2017,Kudkan,30.356097,77.92467,Illegal Possession,Non-Violent,Female,73,7,13.45,0,Cloudy,Thursday,0,Under Investigation,2017-06-01
e1612e1a-ad24-4c75-9cfb-d374c1e32fb7,2017-06-02,2017,Shivaji Colony,30.330202,78.027813,Harassment,Non-Violent,Male,43,9,18.77,1,Foggy,Friday,0,Under Investigation,2017-06-02
ef0fb66f-1280-41f3-9c5b-07591a6ed96e,2017-06-04,2017,Majra,30.36253,77.965243,Drug Possession,Violent,Female,32,3,47.95,0,Rainy,Sunday,0,Solved,2017-06-04
9e1a8f52-ddb1-4cab-9b8a-df79d164fd78,2017-06-05,2017,Mohanpur,30.380981,77.943893,Assault,Property,Unknown,47,4,44.06,1,Foggy,Monday,0,Unsolved,2017-06-05
60018482-6828-4c62-8a5c-21b30961ac27,2017-06-05,2017,Subhash Road,30.285847,78.106619,Domestic Violence,Property,Male,18,5,37.53,1,Stormy,Monday,0,Solved,2017-06-05
76fbc6de-875d-47c2-9d0a-37074403c27b,2017-06-05,2017,Kudkan,30.334668,77.974102,Burglary,Non-Violent,Unknown,24,8,17.19,1,Stormy,Monday,1,Unsolved,2017-06-05
6f0e6b8d-dc48-4264-a0ca-82722ecc6444,2017-06-06,2017,Gulab Bagh,30.385394,78.015104,Drug Trafficking,Violent,Unknown,68,9,21.0,1,Stormy,Tuesday,0,Unsolved,2017-06-06
